run_id,job_name,step_name,status,conclusion,started,ended,duration_s
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:06Z","2025-10-23T15:36:07Z",1
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Setup cache tool","completed","success","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:07Z","2025-10-23T15:37:49Z",102
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:37:49Z","2025-10-23T15:37:51Z",2
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:37:51Z","2025-10-23T15:37:51Z",0
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Post Setup cache tool","completed","success","2025-10-23T15:37:51Z","2025-10-23T15:38:04Z",13
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:38:04Z","2025-10-23T15:38:04Z",0
"18753771242","build_zenn_cachetool_cache-nix-action_phase_generate-cache","Complete job","completed","success","2025-10-23T15:38:04Z","2025-10-23T15:38:04Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Set up job","completed","success","2025-10-23T15:36:03Z","2025-10-23T15:36:07Z",4
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:36:07Z","2025-10-23T15:36:08Z",1
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:08Z","2025-10-23T15:36:08Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:08Z","2025-10-23T15:36:12Z",4
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Setup cache tool","completed","success","2025-10-23T15:36:12Z","2025-10-23T15:36:15Z",3
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:15Z","2025-10-23T15:36:15Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:15Z","2025-10-23T15:36:15Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:15Z","2025-10-23T15:36:15Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:15Z","2025-10-23T15:36:15Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:15Z","2025-10-23T15:37:30Z",75
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:37:30Z","2025-10-23T15:37:33Z",3
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:37:33Z","2025-10-23T15:37:33Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Post Setup cache tool","completed","success","2025-10-23T15:37:33Z","2025-10-23T15:37:45Z",12
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:37:45Z","2025-10-23T15:37:45Z",0
"18753771242","build_zenn_cachetool_cachix-action_phase_generate-cache","Complete job","completed","success","2025-10-23T15:37:45Z","2025-10-23T15:37:45Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Set up job","completed","success","2025-10-23T15:36:02Z","2025-10-23T15:36:05Z",3
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:36:05Z","2025-10-23T15:36:06Z",1
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:06Z","2025-10-23T15:36:06Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:06Z","2025-10-23T15:36:06Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:06Z","2025-10-23T15:36:06Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:06Z","2025-10-23T15:36:06Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:06Z","2025-10-23T15:36:06Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:06Z","2025-10-23T15:36:14Z",8
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","success","2025-10-23T15:36:14Z","2025-10-23T15:36:19Z",5
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:19Z","2025-10-23T15:37:29Z",70
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:37:29Z","2025-10-23T15:37:32Z",3
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:37:32Z","2025-10-23T15:37:32Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Post Setup cache tool","completed","success","2025-10-23T15:37:32Z","2025-10-23T15:44:25Z",413
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Post Install nix","completed","success","2025-10-23T15:44:25Z","2025-10-23T15:44:26Z",1
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:44:26Z","2025-10-23T15:44:26Z",0
"18753771242","build_zenn_cachetool_magic-nix-cache-action_phase_generate-cache","Complete job","completed","success","2025-10-23T15:44:26Z","2025-10-23T15:44:26Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Set up job","completed","success","2025-10-23T15:36:03Z","2025-10-23T15:36:08Z",5
"18753771242","build_marp_cachetool_none_phase_generate-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:36:08Z","2025-10-23T15:36:09Z",1
"18753771242","build_marp_cachetool_none_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:09Z","2025-10-23T15:36:13Z",4
"18753771242","build_marp_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:13Z","2025-10-23T15:36:35Z",22
"18753771242","build_marp_cachetool_none_phase_generate-cache","Run nix develop -c zenn --version","completed","skipped","2025-10-23T15:36:35Z","2025-10-23T15:36:35Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Run nix run .#marp -- --version","completed","success","2025-10-23T15:36:35Z","2025-10-23T15:36:37Z",2
"18753771242","build_marp_cachetool_none_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:36:37Z","2025-10-23T15:36:37Z",0
"18753771242","build_marp_cachetool_none_phase_generate-cache","Complete job","completed","success","2025-10-23T15:36:37Z","2025-10-23T15:36:37Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Set up job","completed","success","2025-10-23T15:36:03Z","2025-10-23T15:36:08Z",5
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:36:08Z","2025-10-23T15:36:09Z",1
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:09Z","2025-10-23T15:36:13Z",4
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:13Z","2025-10-23T15:36:13Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:13Z","2025-10-23T15:37:11Z",58
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:37:11Z","2025-10-23T15:37:14Z",3
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Run nix run .#marp -- --version","completed","skipped","2025-10-23T15:37:14Z","2025-10-23T15:37:14Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:37:14Z","2025-10-23T15:37:14Z",0
"18753771242","build_zenn_cachetool_none_phase_generate-cache","Complete job","completed","success","2025-10-23T15:37:14Z","2025-10-23T15:37:14Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Set up job","completed","success","2025-10-23T15:36:03Z","2025-10-23T15:36:06Z",3
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:36:06Z","2025-10-23T15:36:07Z",1
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","skipped","2025-10-23T15:36:07Z","2025-10-23T15:36:07Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Install nix","completed","success","2025-10-23T15:36:07Z","2025-10-23T15:36:14Z",7
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Setup cache tool","completed","success","2025-10-23T15:36:14Z","2025-10-23T15:36:19Z",5
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix build","completed","success","2025-10-23T15:36:19Z","2025-10-23T15:36:49Z",30
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix develop -c zenn --version","completed","skipped","2025-10-23T15:36:49Z","2025-10-23T15:36:49Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Run nix run .#marp -- --version","completed","success","2025-10-23T15:36:49Z","2025-10-23T15:36:50Z",1
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Post Setup cache tool","completed","success","2025-10-23T15:36:50Z","2025-10-23T15:42:33Z",343
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Post Install nix","completed","success","2025-10-23T15:42:33Z","2025-10-23T15:42:34Z",1
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:42:34Z","2025-10-23T15:42:34Z",0
"18753771242","build_marp_cachetool_magic-nix-cache-action_phase_generate-cache","Complete job","completed","success","2025-10-23T15:42:34Z","2025-10-23T15:42:34Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Set up job","completed","success","2025-10-23T15:45:51Z","2025-10-23T15:45:55Z",4
"18754054171","build_marp_cachetool_none_phase_use-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:45:55Z","2025-10-23T15:45:56Z",1
"18754054171","build_marp_cachetool_none_phase_use-cache","Install nix","completed","success","2025-10-23T15:45:56Z","2025-10-23T15:46:00Z",4
"18754054171","build_marp_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:46:00Z","2025-10-23T15:46:00Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Run nix build","completed","success","2025-10-23T15:46:00Z","2025-10-23T15:46:24Z",24
"18754054171","build_marp_cachetool_none_phase_use-cache","Run nix develop -c zenn --version","completed","skipped","2025-10-23T15:46:24Z","2025-10-23T15:46:24Z",0
"18754054171","build_marp_cachetool_none_phase_use-cache","Run nix run .#marp -- --version","completed","success","2025-10-23T15:46:24Z","2025-10-23T15:46:25Z",1
"18754054171","build_marp_cachetool_none_phase_use-cache","Post Run actions/checkout@v5","completed","success","2025-10-23T15:46:25Z","2025-10-23T15:46:26Z",1
"18754054171","build_marp_cachetool_none_phase_use-cache","Complete job","completed","success","2025-10-23T15:46:26Z","2025-10-23T15:46:26Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Set up job","completed","success","2025-10-23T15:45:50Z","2025-10-23T15:45:55Z",5
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Run actions/checkout@v5","completed","success","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Install nix","completed","skipped","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Setup cache tool","completed","skipped","2025-10-23T15:45:55Z","2025-10-23T15:45:55Z",0
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Install nix","completed","success","2025-10-23T15:45:55Z","2025-10-23T15:46:04Z",9
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Setup cache tool","completed","success","2025-10-23T15:46:04Z","2025-10-23T15:46:09Z",5
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Run nix build","completed","success","2025-10-23T15:46:09Z","2025-10-23T15:47:03Z",54
"18754054171","build_zenn_cachetool_magic-nix-cache-action_phase_use-cache","Run nix develop -c zenn --version","completed","success","2025-10-23T15:47:03Z","2025-10-23T15:47:13Z",10
